"Commit Hash","Commit Message","File Name","Source Code Before File Path","Source Code After File Path","Diff File Path"
"2912ff6f6e85983c372e1bc481337f3fdf6c7b9d","Added some whitespace","signals.py","codes\2912ff6f6e85983c372e1bc481337f3fdf6c7b9d_signals.py_before.txt","codes\2912ff6f6e85983c372e1bc481337f3fdf6c7b9d_signals.py_after.txt","diffs\2912ff6f6e85983c372e1bc481337f3fdf6c7b9d_signals.py_diff.txt"
"cd4833222eccf7e70380a42b69d5e766a84a6b63","Rewrote parts of the foreword and becoming big section","becomingbig.rst","codes\cd4833222eccf7e70380a42b69d5e766a84a6b63_becomingbig.rst_before.txt","codes\cd4833222eccf7e70380a42b69d5e766a84a6b63_becomingbig.rst_after.txt","diffs\cd4833222eccf7e70380a42b69d5e766a84a6b63_becomingbig.rst_diff.txt"
"cd4833222eccf7e70380a42b69d5e766a84a6b63","Rewrote parts of the foreword and becoming big section","foreword.rst","codes\cd4833222eccf7e70380a42b69d5e766a84a6b63_foreword.rst_before.txt","codes\cd4833222eccf7e70380a42b69d5e766a84a6b63_foreword.rst_after.txt","diffs\cd4833222eccf7e70380a42b69d5e766a84a6b63_foreword.rst_diff.txt"
"9991cfa96b8babe1c59bb4b3548df76e01af07f6","Added notes for Python 3","foreword.rst","codes\9991cfa96b8babe1c59bb4b3548df76e01af07f6_foreword.rst_before.txt","codes\9991cfa96b8babe1c59bb4b3548df76e01af07f6_foreword.rst_after.txt","diffs\9991cfa96b8babe1c59bb4b3548df76e01af07f6_foreword.rst_diff.txt"
"8837678a088ad4ec710d78de3c30f87be2d13de6","Changed extensiondev docs","extensiondev.rst","codes\8837678a088ad4ec710d78de3c30f87be2d13de6_extensiondev.rst_before.txt","codes\8837678a088ad4ec710d78de3c30f87be2d13de6_extensiondev.rst_after.txt","diffs\8837678a088ad4ec710d78de3c30f87be2d13de6_extensiondev.rst_diff.txt"
"e269c8eb727bdf72a0ca22e42b895dd37f3670c8","Removed unused LICENSE file.  The doc license is covered by the project's LICENSE file","LICENSE","codes\e269c8eb727bdf72a0ca22e42b895dd37f3670c8_LICENSE_before.txt","codes\e269c8eb727bdf72a0ca22e42b895dd37f3670c8_LICENSE_after.txt","diffs\e269c8eb727bdf72a0ca22e42b895dd37f3670c8_LICENSE_diff.txt"
"cb660cd1f1a30f67d8ea2b305d635ce573d239c6","Fixed a typo in the html faq","htmlfaq.rst","codes\cb660cd1f1a30f67d8ea2b305d635ce573d239c6_htmlfaq.rst_before.txt","codes\cb660cd1f1a30f67d8ea2b305d635ce573d239c6_htmlfaq.rst_after.txt","diffs\cb660cd1f1a30f67d8ea2b305d635ce573d239c6_htmlfaq.rst_diff.txt"
"559d2810d7b6f2938cac402636cc689016f28520","Expanded the security docs to mention unquoted attributes as dangerous","foreword.rst","codes\559d2810d7b6f2938cac402636cc689016f28520_foreword.rst_before.txt","codes\559d2810d7b6f2938cac402636cc689016f28520_foreword.rst_after.txt","diffs\559d2810d7b6f2938cac402636cc689016f28520_foreword.rst_diff.txt"
"559d2810d7b6f2938cac402636cc689016f28520","Expanded the security docs to mention unquoted attributes as dangerous","security.rst","codes\559d2810d7b6f2938cac402636cc689016f28520_security.rst_before.txt","codes\559d2810d7b6f2938cac402636cc689016f28520_security.rst_after.txt","diffs\559d2810d7b6f2938cac402636cc689016f28520_security.rst_diff.txt"
"c0abdc4fa5bd63d38974a0c8f28d4b3ba6ca5eb3","Interlinked design docs better","design.rst","codes\c0abdc4fa5bd63d38974a0c8f28d4b3ba6ca5eb3_design.rst_before.txt","codes\c0abdc4fa5bd63d38974a0c8f28d4b3ba6ca5eb3_design.rst_after.txt","diffs\c0abdc4fa5bd63d38974a0c8f28d4b3ba6ca5eb3_design.rst_diff.txt"
"c0abdc4fa5bd63d38974a0c8f28d4b3ba6ca5eb3","Interlinked design docs better","foreword.rst","codes\c0abdc4fa5bd63d38974a0c8f28d4b3ba6ca5eb3_foreword.rst_before.txt","codes\c0abdc4fa5bd63d38974a0c8f28d4b3ba6ca5eb3_foreword.rst_after.txt","diffs\c0abdc4fa5bd63d38974a0c8f28d4b3ba6ca5eb3_foreword.rst_diff.txt"
"3b0eb0f3ca45786135cacfc380bfdb51e7744e46","Added notes on proxies","api.rst","codes\3b0eb0f3ca45786135cacfc380bfdb51e7744e46_api.rst_before.txt","codes\3b0eb0f3ca45786135cacfc380bfdb51e7744e46_api.rst_after.txt","diffs\3b0eb0f3ca45786135cacfc380bfdb51e7744e46_api.rst_diff.txt"
"3b0eb0f3ca45786135cacfc380bfdb51e7744e46","Added notes on proxies","signals.rst","codes\3b0eb0f3ca45786135cacfc380bfdb51e7744e46_signals.rst_before.txt","codes\3b0eb0f3ca45786135cacfc380bfdb51e7744e46_signals.rst_after.txt","diffs\3b0eb0f3ca45786135cacfc380bfdb51e7744e46_signals.rst_diff.txt"
"c5b1755317c7bdfc20f4395a9a29a83b5b9cfd43","Added testcase for modified URL encodings","flask_tests.py","codes\c5b1755317c7bdfc20f4395a9a29a83b5b9cfd43_flask_tests.py_before.txt","codes\c5b1755317c7bdfc20f4395a9a29a83b5b9cfd43_flask_tests.py_after.txt","diffs\c5b1755317c7bdfc20f4395a9a29a83b5b9cfd43_flask_tests.py_diff.txt"
"05108673685c709c9929ab0e76451b74d51fb79b","Documented blinker 1.1 changes","signals.rst","codes\05108673685c709c9929ab0e76451b74d51fb79b_signals.rst_before.txt","codes\05108673685c709c9929ab0e76451b74d51fb79b_signals.rst_after.txt","diffs\05108673685c709c9929ab0e76451b74d51fb79b_signals.rst_diff.txt"
"80268a408b981254bbf2bd318aaade9a21a281ef","Documented proxy fix","conf.py","codes\80268a408b981254bbf2bd318aaade9a21a281ef_conf.py_before.txt","codes\80268a408b981254bbf2bd318aaade9a21a281ef_conf.py_after.txt","diffs\80268a408b981254bbf2bd318aaade9a21a281ef_conf.py_diff.txt"
"80268a408b981254bbf2bd318aaade9a21a281ef","Documented proxy fix","others.rst","codes\80268a408b981254bbf2bd318aaade9a21a281ef_others.rst_before.txt","codes\80268a408b981254bbf2bd318aaade9a21a281ef_others.rst_after.txt","diffs\80268a408b981254bbf2bd318aaade9a21a281ef_others.rst_diff.txt"
"b49afa21ade898061d279ea20ba964d7e583c419","Removed temp subscription contextmanager in blinker tests to support upcoming api improvements better","flask_tests.py","codes\b49afa21ade898061d279ea20ba964d7e583c419_flask_tests.py_before.txt","codes\b49afa21ade898061d279ea20ba964d7e583c419_flask_tests.py_after.txt","diffs\b49afa21ade898061d279ea20ba964d7e583c419_flask_tests.py_diff.txt"
"7680d52f42a562eda2e3f75b34118abb08d93414","Added support for subdomain bound modules","CHANGES","codes\7680d52f42a562eda2e3f75b34118abb08d93414_CHANGES_before.txt","codes\7680d52f42a562eda2e3f75b34118abb08d93414_CHANGES_after.txt","diffs\7680d52f42a562eda2e3f75b34118abb08d93414_CHANGES_diff.txt"
"7680d52f42a562eda2e3f75b34118abb08d93414","Added support for subdomain bound modules","app.py","codes\7680d52f42a562eda2e3f75b34118abb08d93414_app.py_before.txt","codes\7680d52f42a562eda2e3f75b34118abb08d93414_app.py_after.txt","diffs\7680d52f42a562eda2e3f75b34118abb08d93414_app.py_diff.txt"
"7680d52f42a562eda2e3f75b34118abb08d93414","Added support for subdomain bound modules","module.py","codes\7680d52f42a562eda2e3f75b34118abb08d93414_module.py_before.txt","codes\7680d52f42a562eda2e3f75b34118abb08d93414_module.py_after.txt","diffs\7680d52f42a562eda2e3f75b34118abb08d93414_module.py_diff.txt"
"7680d52f42a562eda2e3f75b34118abb08d93414","Added support for subdomain bound modules","flask_tests.py","codes\7680d52f42a562eda2e3f75b34118abb08d93414_flask_tests.py_before.txt","codes\7680d52f42a562eda2e3f75b34118abb08d93414_flask_tests.py_after.txt","diffs\7680d52f42a562eda2e3f75b34118abb08d93414_flask_tests.py_diff.txt"
"dcf5dff414f2f4b9b24047510d3fa7ac643e971f","Updatd an intersphinx link","conf.py","codes\dcf5dff414f2f4b9b24047510d3fa7ac643e971f_conf.py_before.txt","codes\dcf5dff414f2f4b9b24047510d3fa7ac643e971f_conf.py_after.txt","diffs\dcf5dff414f2f4b9b24047510d3fa7ac643e971f_conf.py_diff.txt"
"3adc9de5ec39e65f64bcd684613c64b29131a64e","Updated docs for extension approval process","extensiondev.rst","codes\3adc9de5ec39e65f64bcd684613c64b29131a64e_extensiondev.rst_before.txt","codes\3adc9de5ec39e65f64bcd684613c64b29131a64e_extensiondev.rst_after.txt","diffs\3adc9de5ec39e65f64bcd684613c64b29131a64e_extensiondev.rst_diff.txt"
"66c13955895c7afb849513d9d0ff0f7f8361c511","Fixed wording","extensiondev.rst","codes\66c13955895c7afb849513d9d0ff0f7f8361c511_extensiondev.rst_before.txt","codes\66c13955895c7afb849513d9d0ff0f7f8361c511_extensiondev.rst_after.txt","diffs\66c13955895c7afb849513d9d0ff0f7f8361c511_extensiondev.rst_diff.txt"
"f4bfae622b5515ebde795fb71e3cc128cc0d5ead","Added flaskext tester","flaskext_test.py","codes\f4bfae622b5515ebde795fb71e3cc128cc0d5ead_flaskext_test.py_before.txt","codes\f4bfae622b5515ebde795fb71e3cc128cc0d5ead_flaskext_test.py_after.txt","diffs\f4bfae622b5515ebde795fb71e3cc128cc0d5ead_flaskext_test.py_diff.txt"
"cb79b58053c34dc222c84584da506650ec64ee6f","Added ali to authors","AUTHORS","codes\cb79b58053c34dc222c84584da506650ec64ee6f_AUTHORS_before.txt","codes\cb79b58053c34dc222c84584da506650ec64ee6f_AUTHORS_after.txt","diffs\cb79b58053c34dc222c84584da506650ec64ee6f_AUTHORS_diff.txt"
"b2fb2245f1a115c65cba42c6c34f0eae30da4c6c","Fixed a word in the docs","extensiondev.rst","codes\b2fb2245f1a115c65cba42c6c34f0eae30da4c6c_extensiondev.rst_before.txt","codes\b2fb2245f1a115c65cba42c6c34f0eae30da4c6c_extensiondev.rst_after.txt","diffs\b2fb2245f1a115c65cba42c6c34f0eae30da4c6c_extensiondev.rst_diff.txt"
"63114529ed51213832c9ada0b6216ec9e8e22052","good -> bad","testing.rst","codes\63114529ed51213832c9ada0b6216ec9e8e22052_testing.rst_before.txt","codes\63114529ed51213832c9ada0b6216ec9e8e22052_testing.rst_after.txt","diffs\63114529ed51213832c9ada0b6216ec9e8e22052_testing.rst_diff.txt"
"a7d83a9f8008a58813e4495dd8b00d14214a51ad","Approved extensions must not be GPL","extensiondev.rst","codes\a7d83a9f8008a58813e4495dd8b00d14214a51ad_extensiondev.rst_before.txt","codes\a7d83a9f8008a58813e4495dd8b00d14214a51ad_extensiondev.rst_after.txt","diffs\a7d83a9f8008a58813e4495dd8b00d14214a51ad_extensiondev.rst_diff.txt"
"a993a314fe7be148747cf804167d45f2ea8bf18e","Removed unused import","templating.py","codes\a993a314fe7be148747cf804167d45f2ea8bf18e_templating.py_before.txt","codes\a993a314fe7be148747cf804167d45f2ea8bf18e_templating.py_after.txt","diffs\a993a314fe7be148747cf804167d45f2ea8bf18e_templating.py_diff.txt"
"3a80ecc66057d97e3a0ceb40e99ea7bde035381b","Improved script for automatic extension testing","Makefile","codes\3a80ecc66057d97e3a0ceb40e99ea7bde035381b_Makefile_before.txt","codes\3a80ecc66057d97e3a0ceb40e99ea7bde035381b_Makefile_after.txt","diffs\3a80ecc66057d97e3a0ceb40e99ea7bde035381b_Makefile_diff.txt"
"3a80ecc66057d97e3a0ceb40e99ea7bde035381b","Improved script for automatic extension testing","flaskext_test.py","codes\3a80ecc66057d97e3a0ceb40e99ea7bde035381b_flaskext_test.py_before.txt","codes\3a80ecc66057d97e3a0ceb40e99ea7bde035381b_flaskext_test.py_after.txt","diffs\3a80ecc66057d97e3a0ceb40e99ea7bde035381b_flaskext_test.py_diff.txt"
"fee5bdafe84bfcec492c2643544373c71f1e82a8","Code cleanup","app.py","codes\fee5bdafe84bfcec492c2643544373c71f1e82a8_app.py_before.txt","codes\fee5bdafe84bfcec492c2643544373c71f1e82a8_app.py_after.txt","diffs\fee5bdafe84bfcec492c2643544373c71f1e82a8_app.py_diff.txt"
"fee5bdafe84bfcec492c2643544373c71f1e82a8","Code cleanup","helpers.py","codes\fee5bdafe84bfcec492c2643544373c71f1e82a8_helpers.py_before.txt","codes\fee5bdafe84bfcec492c2643544373c71f1e82a8_helpers.py_after.txt","diffs\fee5bdafe84bfcec492c2643544373c71f1e82a8_helpers.py_diff.txt"
"312dfb43735dfaf063f58f8115c61331990302f6","Mentioned zip_safe","extensiondev.rst","codes\312dfb43735dfaf063f58f8115c61331990302f6_extensiondev.rst_before.txt","codes\312dfb43735dfaf063f58f8115c61331990302f6_extensiondev.rst_after.txt","diffs\312dfb43735dfaf063f58f8115c61331990302f6_extensiondev.rst_diff.txt"
"9de61ea980edbd8fc3e2c459d3276b8f23d1428c","Reviewed all extensions and wrote down notes.","approved.rst","codes\9de61ea980edbd8fc3e2c459d3276b8f23d1428c_approved.rst_before.txt","codes\9de61ea980edbd8fc3e2c459d3276b8f23d1428c_approved.rst_after.txt","diffs\9de61ea980edbd8fc3e2c459d3276b8f23d1428c_approved.rst_diff.txt"
"9de61ea980edbd8fc3e2c459d3276b8f23d1428c","Reviewed all extensions and wrote down notes.","listed.rst","codes\9de61ea980edbd8fc3e2c459d3276b8f23d1428c_listed.rst_before.txt","codes\9de61ea980edbd8fc3e2c459d3276b8f23d1428c_listed.rst_after.txt","diffs\9de61ea980edbd8fc3e2c459d3276b8f23d1428c_listed.rst_diff.txt"
"9de61ea980edbd8fc3e2c459d3276b8f23d1428c","Reviewed all extensions and wrote down notes.","rejected.rst","codes\9de61ea980edbd8fc3e2c459d3276b8f23d1428c_rejected.rst_before.txt","codes\9de61ea980edbd8fc3e2c459d3276b8f23d1428c_rejected.rst_after.txt","diffs\9de61ea980edbd8fc3e2c459d3276b8f23d1428c_rejected.rst_diff.txt"
"4c5c644fbf8e94096eb1a61d76855a98687cdb89","Renamed rejected to unlisted","unlisted.rst","codes\4c5c644fbf8e94096eb1a61d76855a98687cdb89_unlisted.rst_before.txt","codes\4c5c644fbf8e94096eb1a61d76855a98687cdb89_unlisted.rst_after.txt","diffs\4c5c644fbf8e94096eb1a61d76855a98687cdb89_unlisted.rst_diff.txt"
"2401d86008bb68f5f0368fbfe8d5797a8ef75903","Fixed formatting","approved.rst","codes\2401d86008bb68f5f0368fbfe8d5797a8ef75903_approved.rst_before.txt","codes\2401d86008bb68f5f0368fbfe8d5797a8ef75903_approved.rst_after.txt","diffs\2401d86008bb68f5f0368fbfe8d5797a8ef75903_approved.rst_diff.txt"
"2401d86008bb68f5f0368fbfe8d5797a8ef75903","Fixed formatting","listed.rst","codes\2401d86008bb68f5f0368fbfe8d5797a8ef75903_listed.rst_before.txt","codes\2401d86008bb68f5f0368fbfe8d5797a8ef75903_listed.rst_after.txt","diffs\2401d86008bb68f5f0368fbfe8d5797a8ef75903_listed.rst_diff.txt"
"2401d86008bb68f5f0368fbfe8d5797a8ef75903","Fixed formatting","unlisted.rst","codes\2401d86008bb68f5f0368fbfe8d5797a8ef75903_unlisted.rst_before.txt","codes\2401d86008bb68f5f0368fbfe8d5797a8ef75903_unlisted.rst_after.txt","diffs\2401d86008bb68f5f0368fbfe8d5797a8ef75903_unlisted.rst_diff.txt"
"c6f55b5dbd1c5f08e56aa13b61b9b9912b5b4f21","Consistency","approved.rst","codes\c6f55b5dbd1c5f08e56aa13b61b9b9912b5b4f21_approved.rst_before.txt","codes\c6f55b5dbd1c5f08e56aa13b61b9b9912b5b4f21_approved.rst_after.txt","diffs\c6f55b5dbd1c5f08e56aa13b61b9b9912b5b4f21_approved.rst_diff.txt"
"c6f55b5dbd1c5f08e56aa13b61b9b9912b5b4f21","Consistency","unlisted.rst","codes\c6f55b5dbd1c5f08e56aa13b61b9b9912b5b4f21_unlisted.rst_before.txt","codes\c6f55b5dbd1c5f08e56aa13b61b9b9912b5b4f21_unlisted.rst_after.txt","diffs\c6f55b5dbd1c5f08e56aa13b61b9b9912b5b4f21_unlisted.rst_diff.txt"
"385e67422ba1d590cf65e81dc7a85c916ada62e8","Reviewed 0.9.1 :)","approved.rst","codes\385e67422ba1d590cf65e81dc7a85c916ada62e8_approved.rst_before.txt","codes\385e67422ba1d590cf65e81dc7a85c916ada62e8_approved.rst_after.txt","diffs\385e67422ba1d590cf65e81dc7a85c916ada62e8_approved.rst_diff.txt"
"e3f440d80ffedcc2adb0f058e06a3ee6c56710d9","Approved Flask-Creole","approved.rst","codes\e3f440d80ffedcc2adb0f058e06a3ee6c56710d9_approved.rst_before.txt","codes\e3f440d80ffedcc2adb0f058e06a3ee6c56710d9_approved.rst_after.txt","diffs\e3f440d80ffedcc2adb0f058e06a3ee6c56710d9_approved.rst_diff.txt"
"54c126e7872b30dc9e5e28303eceea9e827e0231","Removed Flask-Creole from the listed file, it's in approved already","listed.rst","codes\54c126e7872b30dc9e5e28303eceea9e827e0231_listed.rst_before.txt","codes\54c126e7872b30dc9e5e28303eceea9e827e0231_listed.rst_after.txt","diffs\54c126e7872b30dc9e5e28303eceea9e827e0231_listed.rst_diff.txt"
"d455135338d84dfac2a2b98f52cde1d43dd87681","Added a workaround for py.test","flaskext_test.py","codes\d455135338d84dfac2a2b98f52cde1d43dd87681_flaskext_test.py_before.txt","codes\d455135338d84dfac2a2b98f52cde1d43dd87681_flaskext_test.py_after.txt","diffs\d455135338d84dfac2a2b98f52cde1d43dd87681_flaskext_test.py_diff.txt"
"63a37b75aca15085e685d99f8b7a2e79c83e1f57","Improved extension test runner","flaskext_test.py","codes\63a37b75aca15085e685d99f8b7a2e79c83e1f57_flaskext_test.py_before.txt","codes\63a37b75aca15085e685d99f8b7a2e79c83e1f57_flaskext_test.py_after.txt","diffs\63a37b75aca15085e685d99f8b7a2e79c83e1f57_flaskext_test.py_diff.txt"
"140fc45ebd052ea07492c068e45d755d4b42c65c","Added another workaround.  the extension tester is now a pile of hacks","flaskext_test.py","codes\140fc45ebd052ea07492c068e45d755d4b42c65c_flaskext_test.py_before.txt","codes\140fc45ebd052ea07492c068e45d755d4b42c65c_flaskext_test.py_after.txt","diffs\140fc45ebd052ea07492c068e45d755d4b42c65c_flaskext_test.py_diff.txt"
"8bd8b014a8393d4b94e6fd192b64e3a2d2f65fce","Small fixes in the extension tester","flaskext_test.py","codes\8bd8b014a8393d4b94e6fd192b64e3a2d2f65fce_flaskext_test.py_before.txt","codes\8bd8b014a8393d4b94e6fd192b64e3a2d2f65fce_flaskext_test.py_after.txt","diffs\8bd8b014a8393d4b94e6fd192b64e3a2d2f65fce_flaskext_test.py_diff.txt"
"4ab21cd7489e6a7b4e64beda7d8e44fd93557964","Approved Flask-Genshi","approved.rst","codes\4ab21cd7489e6a7b4e64beda7d8e44fd93557964_approved.rst_before.txt","codes\4ab21cd7489e6a7b4e64beda7d8e44fd93557964_approved.rst_after.txt","diffs\4ab21cd7489e6a7b4e64beda7d8e44fd93557964_approved.rst_diff.txt"
"c468ad0bfe8608d28e65a0a2c8ba1093dbd7167c","Forgot to unlist flask-genshi","listed.rst","codes\c468ad0bfe8608d28e65a0a2c8ba1093dbd7167c_listed.rst_before.txt","codes\c468ad0bfe8608d28e65a0a2c8ba1093dbd7167c_listed.rst_after.txt","diffs\c468ad0bfe8608d28e65a0a2c8ba1093dbd7167c_listed.rst_diff.txt"
"6aeb6a09aff3115466eb39253ec236ec98348d9e","Added standard dep on py because some extensions might use py.test and the default available version is on the wrong python path","flaskext_test.py","codes\6aeb6a09aff3115466eb39253ec236ec98348d9e_flaskext_test.py_before.txt","codes\6aeb6a09aff3115466eb39253ec236ec98348d9e_flaskext_test.py_after.txt","diffs\6aeb6a09aff3115466eb39253ec236ec98348d9e_flaskext_test.py_diff.txt"
"89ed7e616e8b1bd16285703e44ecb40c953671cb","Approved Flask-Script","approved.rst","codes\89ed7e616e8b1bd16285703e44ecb40c953671cb_approved.rst_before.txt","codes\89ed7e616e8b1bd16285703e44ecb40c953671cb_approved.rst_after.txt","diffs\89ed7e616e8b1bd16285703e44ecb40c953671cb_approved.rst_diff.txt"
"89ed7e616e8b1bd16285703e44ecb40c953671cb","Approved Flask-Script","listed.rst","codes\89ed7e616e8b1bd16285703e44ecb40c953671cb_listed.rst_before.txt","codes\89ed7e616e8b1bd16285703e44ecb40c953671cb_listed.rst_after.txt","diffs\89ed7e616e8b1bd16285703e44ecb40c953671cb_listed.rst_diff.txt"
"27ce5cc0a139d06ed83bd60ace20ad38cdf4ec8f","Added another rule to the approval list.  2.5-2.7 compatibility","extensiondev.rst","codes\27ce5cc0a139d06ed83bd60ace20ad38cdf4ec8f_extensiondev.rst_before.txt","codes\27ce5cc0a139d06ed83bd60ace20ad38cdf4ec8f_extensiondev.rst_after.txt","diffs\27ce5cc0a139d06ed83bd60ace20ad38cdf4ec8f_extensiondev.rst_diff.txt"
"3da165f2f56fe7f1b71242157fd4d02d3e37128f","Fixed typo","extensiondev.rst","codes\3da165f2f56fe7f1b71242157fd4d02d3e37128f_extensiondev.rst_before.txt","codes\3da165f2f56fe7f1b71242157fd4d02d3e37128f_extensiondev.rst_after.txt","diffs\3da165f2f56fe7f1b71242157fd4d02d3e37128f_extensiondev.rst_diff.txt"
"2594602076e223f237a5cf4d0f8742ebc3ad3ab1","Approved Flask-CouchDB","approved.rst","codes\2594602076e223f237a5cf4d0f8742ebc3ad3ab1_approved.rst_before.txt","codes\2594602076e223f237a5cf4d0f8742ebc3ad3ab1_approved.rst_after.txt","diffs\2594602076e223f237a5cf4d0f8742ebc3ad3ab1_approved.rst_diff.txt"
"2594602076e223f237a5cf4d0f8742ebc3ad3ab1","Approved Flask-CouchDB","listed.rst","codes\2594602076e223f237a5cf4d0f8742ebc3ad3ab1_listed.rst_before.txt","codes\2594602076e223f237a5cf4d0f8742ebc3ad3ab1_listed.rst_after.txt","diffs\2594602076e223f237a5cf4d0f8742ebc3ad3ab1_listed.rst_diff.txt"
"c18f032a822fa6db560c440d7faa7c615826aa30","Added a tox-test command that runs Flask tests with tox",".gitignore","codes\c18f032a822fa6db560c440d7faa7c615826aa30_.gitignore_before.txt","codes\c18f032a822fa6db560c440d7faa7c615826aa30_.gitignore_after.txt","diffs\c18f032a822fa6db560c440d7faa7c615826aa30_.gitignore_diff.txt"
"c18f032a822fa6db560c440d7faa7c615826aa30","Added a tox-test command that runs Flask tests with tox","Makefile","codes\c18f032a822fa6db560c440d7faa7c615826aa30_Makefile_before.txt","codes\c18f032a822fa6db560c440d7faa7c615826aa30_Makefile_after.txt","diffs\c18f032a822fa6db560c440d7faa7c615826aa30_Makefile_diff.txt"
"c18f032a822fa6db560c440d7faa7c615826aa30","Added a tox-test command that runs Flask tests with tox","tox.ini","codes\c18f032a822fa6db560c440d7faa7c615826aa30_tox.ini_before.txt","codes\c18f032a822fa6db560c440d7faa7c615826aa30_tox.ini_after.txt","diffs\c18f032a822fa6db560c440d7faa7c615826aa30_tox.ini_diff.txt"
"28f7c1956bc60a81be9a9e5935d72d25b444f3f3","Approved WTF and Testing","approved.rst","codes\28f7c1956bc60a81be9a9e5935d72d25b444f3f3_approved.rst_before.txt","codes\28f7c1956bc60a81be9a9e5935d72d25b444f3f3_approved.rst_after.txt","diffs\28f7c1956bc60a81be9a9e5935d72d25b444f3f3_approved.rst_diff.txt"
"28f7c1956bc60a81be9a9e5935d72d25b444f3f3","Approved WTF and Testing","listed.rst","codes\28f7c1956bc60a81be9a9e5935d72d25b444f3f3_listed.rst_before.txt","codes\28f7c1956bc60a81be9a9e5935d72d25b444f3f3_listed.rst_after.txt","diffs\28f7c1956bc60a81be9a9e5935d72d25b444f3f3_listed.rst_diff.txt"
"5cadd9d34da46b909f91a5379d41b90f258d5998","Picked codename for 0.6","CHANGES","codes\5cadd9d34da46b909f91a5379d41b90f258d5998_CHANGES_before.txt","codes\5cadd9d34da46b909f91a5379d41b90f258d5998_CHANGES_after.txt","diffs\5cadd9d34da46b909f91a5379d41b90f258d5998_CHANGES_diff.txt"
"16b101edb6c10a984b0f2960feeeca5a458845a1","HEAD is 0.7-dev","CHANGES","codes\16b101edb6c10a984b0f2960feeeca5a458845a1_CHANGES_before.txt","codes\16b101edb6c10a984b0f2960feeeca5a458845a1_CHANGES_after.txt","diffs\16b101edb6c10a984b0f2960feeeca5a458845a1_CHANGES_diff.txt"
"16b101edb6c10a984b0f2960feeeca5a458845a1","HEAD is 0.7-dev","setup.py","codes\16b101edb6c10a984b0f2960feeeca5a458845a1_setup.py_before.txt","codes\16b101edb6c10a984b0f2960feeeca5a458845a1_setup.py_after.txt","diffs\16b101edb6c10a984b0f2960feeeca5a458845a1_setup.py_diff.txt"
"3e297e89d895262e4cf18bfa860f83fbe4b86a61","Approved Flask-Themes and Flask-Uploads","approved.rst","codes\3e297e89d895262e4cf18bfa860f83fbe4b86a61_approved.rst_before.txt","codes\3e297e89d895262e4cf18bfa860f83fbe4b86a61_approved.rst_after.txt","diffs\3e297e89d895262e4cf18bfa860f83fbe4b86a61_approved.rst_diff.txt"
"3e297e89d895262e4cf18bfa860f83fbe4b86a61","Approved Flask-Themes and Flask-Uploads","listed.rst","codes\3e297e89d895262e4cf18bfa860f83fbe4b86a61_listed.rst_before.txt","codes\3e297e89d895262e4cf18bfa860f83fbe4b86a61_listed.rst_after.txt","diffs\3e297e89d895262e4cf18bfa860f83fbe4b86a61_listed.rst_diff.txt"
"750c3a07d8a82bde3cf8d60c7ef29e26ef149a1c","Added artwork to MANIFEST.in","MANIFEST.in","codes\750c3a07d8a82bde3cf8d60c7ef29e26ef149a1c_MANIFEST.in_before.txt","codes\750c3a07d8a82bde3cf8d60c7ef29e26ef149a1c_MANIFEST.in_after.txt","diffs\750c3a07d8a82bde3cf8d60c7ef29e26ef149a1c_MANIFEST.in_diff.txt"
"3561a398b1a9ad4cfe7f056fe10811930f54b502","Made one sentence easier to parse in docs/foreword","foreword.rst","codes\3561a398b1a9ad4cfe7f056fe10811930f54b502_foreword.rst_before.txt","codes\3561a398b1a9ad4cfe7f056fe10811930f54b502_foreword.rst_after.txt","diffs\3561a398b1a9ad4cfe7f056fe10811930f54b502_foreword.rst_diff.txt"
"4cd5201cdd03e14edbceb24620717bbe82300524","use custom tox file named tox-flask-test.ini, dont delete the real tox.ini","flaskext_test.py","codes\4cd5201cdd03e14edbceb24620717bbe82300524_flaskext_test.py_before.txt","codes\4cd5201cdd03e14edbceb24620717bbe82300524_flaskext_test.py_after.txt","diffs\4cd5201cdd03e14edbceb24620717bbe82300524_flaskext_test.py_diff.txt"
"0906f7d58930e047f7ec67290997b552e587e219","Typos.","_themes","codes\0906f7d58930e047f7ec67290997b552e587e219__themes_before.txt","codes\0906f7d58930e047f7ec67290997b552e587e219__themes_after.txt","diffs\0906f7d58930e047f7ec67290997b552e587e219__themes_diff.txt"
"0906f7d58930e047f7ec67290997b552e587e219","Typos.","styleguide.rst","codes\0906f7d58930e047f7ec67290997b552e587e219_styleguide.rst_before.txt","codes\0906f7d58930e047f7ec67290997b552e587e219_styleguide.rst_after.txt","diffs\0906f7d58930e047f7ec67290997b552e587e219_styleguide.rst_diff.txt"
"8a14a875d26dc0923c4c52ed1e56eb112d81e723","Added the upcoming bugfix release to the mainbranches CHANGES","CHANGES","codes\8a14a875d26dc0923c4c52ed1e56eb112d81e723_CHANGES_before.txt","codes\8a14a875d26dc0923c4c52ed1e56eb112d81e723_CHANGES_after.txt","diffs\8a14a875d26dc0923c4c52ed1e56eb112d81e723_CHANGES_diff.txt"
